subprog,AreaCode,AreaName,InstCode,StationCode,YearMonth,DayNumber,SamplingLevel,species,SpatialPool,parncc,ParamName,value,unit,StatusFlag,DataQualityFlag,SamplingLevel2
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,16,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH BID,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH BID,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH BID,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,22,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,63,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,28,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,63,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH HEP,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH HEP,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,5,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LOPH HEP,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,69,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,20,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,5,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,42,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,19,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LUZU PIL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LUZU PIL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LUZU PIL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,16,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,16,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,13,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LYCO ANN,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LYCO ANN,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,LYCO ANN,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,2,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,31,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,MNIU HOR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,MNIU HOR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,MNIU HOR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,NOWE CUR,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,NOWE CUR,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,NOWE CUR,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,2,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,25,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,34,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,2,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,44,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,5,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,34,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,OXAL ACE,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,OXAL ACE,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,OXAL ACE,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,53,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,75,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,1,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,50,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,19,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PICE ABI,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PICE ABI,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PICE ABI,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,3,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PINU SYL,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PINU SYL,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198907,NULL,    ,PINU SYL,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PLAG AFF,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198207,NULL,    ,PLAG AFF,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PLAG AFF,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198307,NULL,    ,PLAG AFF,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,6,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PLAG AFF,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198407,NULL,    ,PLAG AFF,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PLAG AFF,32,FERT    ,RELATIVE FERTILITY OF SPECIES ,0,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198507,NULL,    ,PLAG AFF,32,FREQ    ,RELATIVE FREQUENCY INDIV.PLOTS,9,%         ,P ,  ,    
VG,SE02,BERG                          ,SN,1,198607,NULL,    ,PLAG AFF,32,COVE    ,RELATIVE COVERAGE OF SPECIES  ,0,%         ,P ,  ,    
